Species,longitude,latitude,prov,date,key
Helianthus heterophyllus,-85.22404967,29.95350372,idigbio,9/5/1965,27bd721c-d72e-42a4-bb1e-e85487da06fe
Helianthus heterophyllus,-88.414722,30.46,idigbio,11/14/2015,29d1b7ec-6b1a-4545-8b75-19e94299095c
Helianthus heterophyllus,-85.22404967,29.95350372,idigbio,NA,2c56dff8-11f8-4145-a68f-99e338730ed7
Helianthus heterophyllus,-89.575433,30.394108,idigbio,9/29/1976,2cdd031d-0145-448d-b89d-0c68c797df13
Helianthus heterophyllus,-78.99800212,33.92259304,idigbio,9/28/1953,2edf2391-1f79-44ee-a1ca-90ff00b3502e
Helianthus heterophyllus,-85.6964,30.7514,idigbio,9/29/1992,30ed0bc6-1b9c-4cdf-9f9f-51ce9eb2f8f7
Helianthus heterophyllus,-83.89531977,30.43808791,idigbio,9/15/1957,362b42b3-a75d-47f8-a5e1-9331a16edc80
Helianthus heterophyllus,-89.08329,30.66724,idigbio,10/20/2011,382d169e-a553-44df-80b4-8328cdd0e5da
Helianthus heterophyllus,-87.6656,31.0433,idigbio,10/2/1992,3839d722-ba5e-4f40-8cf4-0b3fa7d5fe36
Helianthus heterophyllus,-90.151442,30.47546,idigbio,9/16/1973,3b1fb896-8109-436f-9b69-a4da934e3c3f
Helianthus heterophyllus,-87.1249,30.3685,idigbio,10/4/2005,3e408b50-26c2-4971-95f4-bae3f6fcb9e7
Helianthus heterophyllus,-89.11786907,30.51512828,idigbio,10/6/1962,416d6c2e-fd84-4763-946e-1726f0cc1ef3
Helianthus heterophyllus,-85.19735859,30.4058856,idigbio,NA,47376c8a-ccab-4b9b-9c5a-65f80327a0dc
Helianthus heterophyllus,-85.753665,30.77172,idigbio,9/27/1957,478905e6-d902-440d-a3b9-068c04cca991
Helianthus heterophyllus,-87.12741667,31.26511111,idigbio,NA,4e1a58fd-462c-41ba-9a69-2eed3f2adee7
Helianthus heterophyllus,-90.130192,30.492772,idigbio,9/29/1979,4f816322-a8bc-4cdc-9c11-269945aea556
Helianthus heterophyllus,-76.9492,34.9178,idigbio,10/3/2002,51f82599-3a10-4496-ac75-e085069643d5
Helianthus heterophyllus,-85.62553127,30.30515356,idigbio,10/17/1978,54228a74-015c-4dc9-9036-133f0348bf27
Helianthus heterophyllus,-87.38025962,30.70677215,idigbio,NA,555faf53-7f6a-4dd5-a153-b0624db4b3ba
Helianthus heterophyllus,-85.19735859,30.4058856,idigbio,9/24/1960,5641609a-3be2-42dc-9e77-37ff268095c1
Helianthus heterophyllus,-90.16807,30.53323,idigbio,10/10/2010,5e34d0e8-8bb6-4a14-889e-879a241c4f9c
Helianthus heterophyllus,-84.79966536,29.89014672,idigbio,10/6/1963,60dc75b1-e102-4a9e-8b2b-05f440c88772
Helianthus heterophyllus,-89.967,30.517,idigbio,9/10/2000,61a9d296-579e-4ee7-befc-fb4c2794dd30
Helianthus heterophyllus,-79.5174,33.1687,idigbio,10/10/2014,645167c4-c1c4-42a5-83c6-34172b48d58a
Helianthus heterophyllus,-87.113386,30.530092,idigbio,10/18/1978,65a0fffb-4182-4d2f-bbea-fa124c5ea665
Helianthus heterophyllus,-79.5274,33.1765,idigbio,9/14/2012,66d1f301-5f98-4248-9a06-b27550215704
Helianthus heterophyllus,-86.2303,30.4972,idigbio,8/10/2014,694b3781-e873-45b2-802b-b6dc2f69341f
Helianthus heterophyllus,-85.3778,30.4681,idigbio,9/13/1992,6b34d924-7140-42bd-b9dc-e4e1e42682cb
Helianthus heterophyllus,-85.35327,30.60542,idigbio,10/2/2014,6f84ac0c-d8c4-4ca4-b0d9-e94c04b00001
Helianthus heterophyllus,-78.65505395,34.26616907,idigbio,10/23/1968,700d9237-f95e-49d6-ae58-6397d189ab01
Helianthus heterophyllus,-83.89531977,30.43808791,idigbio,9/15/1957,72ae3f1a-8160-4ac5-b1c1-7d907b2457aa
Helianthus heterophyllus,-96.18166,38.4039,idigbio,1897-10-09,72f24716-5ca8-483e-bbd9-036856638bda
Helianthus heterophyllus,-88.99916667,30.85766667,idigbio,10/26/2002,739a9d38-8221-43d3-b27e-0ab97965e798
Helianthus heterophyllus,-85.62553127,30.30515356,idigbio,10/17/1978,7485556e-98ad-4329-81b9-058fd2bfb6fa
Helianthus heterophyllus,-89.22866,30.35514,idigbio,10/2/1975,7b0032c1-3eed-49aa-9dbc-3607e8d94d3f
Helianthus heterophyllus,-89.25804324,31.18920477,idigbio,9/4/1965,7ca684ff-7497-4350-b4c7-62960661421c
Helianthus heterophyllus,-89.50677,30.30228,idigbio,10/20/2011,7d2568e7-728c-43fb-9e7b-0228568d949a
Helianthus heterophyllus,-84.88308346,30.24113757,idigbio,NA,7e381934-0230-4775-9998-28f718b98c25
Helianthus heterophyllus,-86.82361111,30.81638889,idigbio,9/20/1989,7e647c46-11a0-4d11-b361-2a3f2712bbf0
Helianthus heterophyllus,-85.19735859,30.4058856,idigbio,9/24/1960,81065d58-ee23-4b63-912f-35cc04d3c979
Helianthus heterophyllus,-89.22866,30.35514,idigbio,10/20/1975,8501764f-45de-425f-9c07-2565c30aa663
Helianthus heterophyllus,-89.621438,30.390554,idigbio,10/5/1975,85786228-09a6-4962-9283-95399178dd15
Helianthus heterophyllus,-78.293592,34.053802,idigbio,10/13/1979,88820c66-3459-4a15-b88d-26c2345c33d4
Helianthus heterophyllus,-82.46,28.681389,idigbio,NA,8f31532c-e4fa-4dc2-9ca3-591ed3e38cf5
Helianthus heterophyllus,-85.2540556,30.1390833,idigbio,10/31/2007,900376c0-9140-47a7-928d-64c6154d7cf2
Helianthus heterophyllus,-86.7408,31.5631,idigbio,10/1/2009,90e0514f-a209-4e85-ac2e-1273a03f7ad2
Helianthus heterophyllus,-86.7416667,31.5627778,idigbio,NA,925e186a-84f0-41f6-a259-b5de39513110
Helianthus heterophyllus,-90.192,29.126,idigbio,10/30/1999,934599b7-03a8-47f5-ae89-55b0526ca43c
Helianthus heterophyllus,-88.963888,30.725556,idigbio,10/3/2009,95c4f320-56e7-4b83-acc4-0a2401436027
Helianthus heterophyllus,-87.38025962,30.70677215,idigbio,10/11/1975,965baba2-fbec-497e-9bb4-12a5558d523d
Helianthus heterophyllus,-79.10385485,34.64281198,idigbio,10/18/1957,98c6687f-5064-4c19-85ca-f030cf72ae37
Helianthus heterophyllus,-87.5286,30.8458,idigbio,9/30/1992,9a510df7-9bcb-4788-ae81-31cdc4acf498
Helianthus heterophyllus,-85.19735859,30.4058856,idigbio,9/18/1979,9b786fb2-a994-4424-8620-a73f89a7540d
Helianthus heterophyllus,-89.969,30.517,idigbio,9/28/2001,a3ccc541-4f22-49af-b721-7d3115e0ee17
Helianthus heterophyllus,-77.64472222,34.58277778,idigbio,9/16/2011,a41a3a93-dff5-439c-808e-040c52424ead
Helianthus heterophyllus,-77.64627778,34.58069444,idigbio,9/2/2011,a45c4351-2248-4b40-a5ea-93691aae83ca
Helianthus heterophyllus,-84.40394371,30.17056524,idigbio,9/28/1989,aeeb92dd-b1c2-4756-bbec-7ad5fa50216a
Helianthus heterophyllus,-77.333584,34.823068,idigbio,10/4/1957,afb679f4-6055-4fc8-9326-660a789bb9eb
Helianthus heterophyllus,-87.388557,31.114366,idigbio,9/25/1999,afcec106-0cb5-46f2-b7ef-194b503ea5bb
Helianthus heterophyllus,-87.72801634,30.7350803,idigbio,10/22/1969,b402c251-b58c-4dba-889b-75890e39f660
Helianthus heterophyllus,-79.5172,33.171,idigbio,9/26/2014,b4fd1364-acea-4796-9b87-bc13a6d12893
Helianthus heterophyllus,-88.80804,30.552607,idigbio,NA,b5ea24c0-cd85-42c3-a4a2-883bbc618758
Helianthus heterophyllus,-84.976595,29.925889,idigbio,8/21/1962,babd9a3f-100d-4de7-91d9-e55a7d60436d
Helianthus heterophyllus,-89.298681,30.43583,idigbio,NA,bc001b7f-3b5d-4f06-8b7f-2a2d3eae10c4
Helianthus heterophyllus,-90.04065,30.4108333,idigbio,9/21/2002,bc8e603e-669f-4a5e-8b15-daf661a4caa7
Helianthus heterophyllus,-88.20752335,30.79269101,idigbio,10/8/1967,bd9386a4-1b62-4e03-969a-cae7519b25b6
Helianthus heterophyllus,-78.623273,34.189488,idigbio,10/23/1968,c4112516-7447-4033-8fe7-dd838ef0c554
Helianthus heterophyllus,-90.04097643,30.85341493,idigbio,9/19/1958,c4fbea07-cc91-44d3-b576-3507c0c13404
Helianthus heterophyllus,-84.79966536,29.89014672,idigbio,12/18/1986,c6c24aec-726b-49f9-8f31-6891b236a833
Helianthus heterophyllus,-85.22404967,29.95350372,idigbio,NA,ca756cc9-5ef4-432b-9a84-0f56005068e3
Helianthus heterophyllus,-85.19735859,30.4058856,idigbio,10/15/1955,cf4063cb-f371-46d0-9735-7edc7be7eec7
Helianthus heterophyllus,-85.212,30.4294,idigbio,9/10/2011,d2023245-eb32-47e4-bf5a-01883d90cbbc
Helianthus heterophyllus,-83.89531977,30.43808791,idigbio,NA,d2d3ba96-60f3-4bc1-ba16-9e0fc1f35df3
Helianthus heterophyllus,-89.837,30.514,idigbio,10/19/2002,d4299fd6-ec16-4f68-8c14-e931cf24e09e
Helianthus heterophyllus,-87.72801634,30.7350803,idigbio,9/22/1969,d589507a-ad28-465e-bb34-897838979543
Helianthus heterophyllus,-78.352722,34.178079,idigbio,7/27/1974,d5b57308-f061-43a5-816c-cc176c51c7d8
Helianthus heterophyllus,-84.86273788,29.82240301,idigbio,9/25/1986,d64eafc1-639c-48eb-bd5f-982d81bd6960
Helianthus heterophyllus,-84.40394371,30.17056524,idigbio,10/2/1954,d9c8391d-0a05-49cc-8eee-478c04204240
Helianthus heterophyllus,-88.7813,30.396,idigbio,10/21/2005,dc1c0779-5c10-47ec-b53b-a5b3e038f2c7
Helianthus heterophyllus,-88.63651753,30.54601468,idigbio,9/24/1977,dd06616e-574f-4f4e-b5f9-df7d317dfa5d
Helianthus heterophyllus,-84.27766976,30.45845973,idigbio,9/18/1973,dee57f62-8697-4d3a-96cc-f2bc3925a779
Helianthus heterophyllus,-79.5291,33.1702,idigbio,9/14/2012,df151eba-18eb-4d83-b2ca-611bf0d04586
Helianthus heterophyllus,-89.9673,30.5177,idigbio,9/29/2001,e24d3cbe-10ff-45df-a25f-58a2a4b6f94c
Helianthus heterophyllus,-89.456279,31.232733,idigbio,9/24/1975,e551f24e-a3ab-4a24-adcc-3e93955a23dd
Helianthus heterophyllus,-84.40394371,30.17056524,idigbio,NA,ec5ca860-4cea-4312-9c1d-816a03455a0f
Helianthus heterophyllus,-88.74684,30.66955,idigbio,10/2/2005,ec7ab412-ba34-4f04-a129-fbef4ff021f6
Helianthus heterophyllus,-89.152818,30.350475,idigbio,1891-09-23,ee6c2011-7ebb-40bb-9cef-bded6809e63c
Helianthus heterophyllus,-84.40394371,30.17056524,idigbio,NA,efbfe3c6-482f-4c50-a787-6b0c4c28052a
Helianthus heterophyllus,-89.292009,30.93275,idigbio,8/22/1964,f09a77dc-c85b-411c-9166-4c493e840f3c
Helianthus heterophyllus,-88.589488,30.712836,idigbio,NA,f121277f-f39e-4eba-8219-e968c22d03f4
Helianthus heterophyllus,-84.43314,30.47761,idigbio,10/10/2016,f25769ca-0eb8-47a7-8476-c5b556895122
Helianthus heterophyllus,-84.79966536,29.89014672,idigbio,11/2/1976,f4f59f7f-af16-4a96-a82c-6a9e5a3d060c
Helianthus heterophyllus,-88.96111,30.21087,idigbio,7/9/1965,f651434c-d164-4fdb-9e3f-bf4cc826ebbd
Helianthus microcephalus,-84.72258,35.90398,gbif,5/15/2019,2540728724
Helianthus microcephalus,-84.850288,35.946847,gbif,5/28/2019,2540729669
Helianthus microcephalus,-84.792337,36.058156,gbif,5/28/2019,2540729744
Helianthus microcephalus,-87.103203,35.878975,gbif,7/31/2019,2350323184
Helianthus microcephalus,-87.470733,35.865147,gbif,7/31/2019,2350323299
Helianthus microcephalus,-87.103119,35.879295,gbif,7/31/2019,2350323303
Helianthus microcephalus,-88.041542,36.80222,gbif,7/10/2019,2540732592
Helianthus microcephalus,-83.209676,38.736799,gbif,8/14/2019,2366041309
Helianthus microcephalus,-88.996178,31.514063,gbif,8/23/2019,2397559267
Helianthus microcephalus,-90.702621,35.776513,gbif,8/30/2019,2429236788
Helianthus microcephalus,-86.515472,34.750605,gbif,8/31/2019,2429237776
Helianthus microcephalus,-83.400304,38.905602,gbif,8/13/2019,2557645009
Helianthus microcephalus,-87.208808,35.121267,gbif,9/4/2019,2422930387
Helianthus microcephalus,-87.208817,35.121464,gbif,9/4/2019,2422942622
Helianthus microcephalus,-86.837991,33.624592,gbif,9/1/2019,2422976884
Helianthus microcephalus,-87.189125,35.149661,gbif,9/4/2019,2423028430
Helianthus microcephalus,-89.0978,33.209488,gbif,9/1/2019,2423071675
Helianthus microcephalus,-83.729117,33.9694,gbif,9/25/2019,2423238652
Helianthus microcephalus,-86.683425,34.181308,gbif,9/8/2019,2429243564
Helianthus microcephalus,-87.043151,33.158922,gbif,9/14/2019,2429247702
Helianthus microcephalus,-88.782981,30.396008,gbif,9/28/2019,2429371020
Helianthus microcephalus,-88.19355,34.610474,gbif,9/14/2019,2456506463
Helianthus microcephalus,-89.415504,31.339537,gbif,10/1/2019,2429351701
Helianthus microcephalus,-90.403542,30.825529,gbif,5/2/2018,2447823368
Helianthus microcephalus,-84.913911,35.814442,gbif,6/8/2018,2540716725
Helianthus microcephalus,-84.961845,35.794308,gbif,6/29/2018,2540716923
Helianthus microcephalus,-85.685408,34.29017,gbif,6/26/2018,2540717107
Helianthus microcephalus,-86.003167,35.126122,gbif,6/25/2018,2540717142
Helianthus microcephalus,-86.003144,35.126103,gbif,6/25/2018,2540717144
Helianthus microcephalus,-86.002883,35.1261,gbif,6/25/2018,2540717151
Helianthus microcephalus,-82.476346,35.58869,gbif,7/24/2018,2273196625
Helianthus microcephalus,-86.70082,32.509799,gbif,8/24/2018,2273197054
Helianthus microcephalus,-84.959642,35.795308,gbif,8/7/2018,2542878601
Helianthus microcephalus,-86.918742,31.517353,gbif,9/3/2018,1901063171
Helianthus microcephalus,-84.94677,35.790537,gbif,9/15/2018,1944375631
Helianthus microcephalus,-84.9208,35.789058,gbif,9/1/2018,2542878758
Helianthus microcephalus,-86.776712,33.492808,gbif,8/5/2017,2445077353
Helianthus microcephalus,-81.802563,34.539703,gbif,9/9/2017,1849097715
Helianthus microcephalus,-80.266724,35.996111,gbif,9/12/2017,1849097910
Helianthus microcephalus,-88.782914,30.395894,gbif,9/7/2017,2273330425
Helianthus microcephalus,-83.62943,37.76641,gbif,10/1/2017,1978007602
Helianthus microcephalus,-89.90704,36.844919,gbif,10/17/2017,2268937270
Helianthus microcephalus,-87.40489,32.96952,gbif,5/13/2016,1899880021
Helianthus microcephalus,-87.40489,32.96952,gbif,5/13/2016,1899881596
Helianthus microcephalus,-81.4933,41.120781,gbif,8/11/2016,2563658478
Helianthus microcephalus,-79.109047,36.104828,gbif,9/13/2016,1453176416
Helianthus microcephalus,-81.105064,35.312422,gbif,9/10/2016,1457582610
Helianthus microcephalus,-79.107667,36.100903,gbif,9/13/2016,1500219985
Helianthus microcephalus,-81.094079,35.239995,gbif,9/10/2016,1571063029
Helianthus microcephalus,-84.480261,34.251453,gbif,9/7/2016,2366159876
Helianthus microcephalus,-77.0129,38.8872,gbif,7/10/2015,1318129960
Helianthus microcephalus,-77.01,38.89,gbif,7/10/2015,2308385925
Helianthus microcephalus,-77.01,38.89,gbif,7/10/2015,2309524829
Helianthus microcephalus,-83.78898,35.70444,gbif,8/16/2015,1143523181
Helianthus microcephalus,-83.926589,35.93774,gbif,8/22/2015,1143523786
Helianthus microcephalus,-82.660278,35.445389,gbif,8/24/2015,1849093115
Helianthus microcephalus,-81.234056,34.253803,gbif,8/19/2015,1849157249
Helianthus microcephalus,-88.68938,37.48229,gbif,9/23/2015,1258194696
Helianthus microcephalus,-85.483259,34.824548,gbif,9/13/2015,2237421558
Helianthus microcephalus,-86.049972,35.012325,gbif,9/3/2015,2294405812
Helianthus microcephalus,-90.40775,30.84693,gbif,10/16/2015,1851031655
Helianthus microcephalus,-90.40775,30.84693,gbif,10/16/2015,1851032530
Helianthus microcephalus,-90.40775,30.84693,gbif,10/16/2015,1851032557
Helianthus microcephalus,-85.584031,35.012843,gbif,5/28/2013,2540715870
Helianthus microcephalus,-89.99711,30.89051,gbif,10/27/2013,1269730406
Helianthus microcephalus,-89.99711,30.89051,gbif,10/27/2013,1269730516
Helianthus microcephalus,-83.13248,34.76449,gbif,8/31/2012,1849093641
Helianthus microcephalus,-85,31,gbif,9/14/2012,1845614069
Helianthus microcephalus,-79.4923,33.2155,gbif,9/9/2012,1849125500
Helianthus microcephalus,-85.632167,31.521917,gbif,9/9/2012,1913947150
Helianthus microcephalus,-85.72975,31.920194,gbif,9/14/2012,1913947152
Helianthus microcephalus,-87.972679,36.64005,gbif,9/27/2011,2429185457
Helianthus microcephalus,-89.997367,30.891033,gbif,10/12/2011,1269728310
Helianthus microcephalus,-89.997367,30.891033,gbif,10/12/2011,1269728332
Helianthus microcephalus,-83.089167,34.9475,gbif,10/16/2011,1305093540
Helianthus microcephalus,-84.619722,37.768333,gbif,8/22/2010,1978074601
Helianthus microcephalus,-89.914722,36.845,gbif,9/21/2010,1257669553
Helianthus microcephalus,-88.1583,39.395,gbif,10/4/2010,1258087243
Helianthus microcephalus,-88.158333,39.395,gbif,10/4/2010,1457813770
Helianthus microcephalus,-85.927883,35.137089,gbif,10/19/2010,2234440235
Helianthus microcephalus,-85.927883,35.137089,gbif,10/19/2010,2234440508
Helianthus microcephalus,-82.312458,37.296406,gbif,8/30/2009,1978072495
Helianthus microcephalus,-82.314172,37.295778,gbif,8/17/2008,1978072491
Helianthus microcephalus,-86.8003,31.4592,gbif,9/20/2008,1845614549
Helianthus microcephalus,-86.800278,31.459083,gbif,9/20/2008,1913946272
Helianthus microcephalus,-82.303061,37.270522,gbif,9/1/2008,1978072413
Helianthus microcephalus,-82.322303,37.299172,gbif,9/1/2008,1978074654
Helianthus microcephalus,-178.7714,35.0219,gbif,8/30/2006,1849161960
Helianthus microcephalus,-81.3153,34.2842,gbif,9/17/2006,1849118005
Helianthus microcephalus,-86.2675,33.95611,gbif,9/24/2006,217061472
Helianthus microcephalus,-88.7931,30.395,gbif,8/23/2005,1269724963
Helianthus microcephalus,-88.7813,30.396,gbif,8/22/2005,1563149598
Helianthus microcephalus,-82.268607,35.178289,gbif,8/16/2005,1849145280
Helianthus microcephalus,-86.69111,31.2975,gbif,9/17/2005,122233814
Helianthus microcephalus,-85.31612,31.69472,gbif,10/16/2005,122233818
Helianthus microcephalus,-82.8132,34.9413,gbif,10/4/2005,1849185698
Helianthus microcephalus,-82.7804,34.9451,gbif,8/25/2004,1849112138
Helianthus microcephalus,-82.8378,34.9228,gbif,8/2/2004,1849120770
Helianthus microcephalus,-82.6932,35.05,gbif,8/26/2004,1849158164
Helianthus microcephalus,-82.8213,34.9531,gbif,8/4/2004,1849172330
Helianthus microcephalus,-34.5554,38.79716,gbif,8/31/2004,1849192747
Helianthus microcephalus,-82.6932,35.05,gbif,8/26/2004,1849194444
Helianthus microcephalus,-82.8141,34.9415,gbif,10/13/2004,1849167787
Helianthus microcephalus,-82.8137,34.9411,gbif,10/14/2004,1849193310
Helianthus microcephalus,-83.57944,35.1575,gbif,8/21/2003,1259169732
Helianthus microcephalus,-87.38667,32.97528,gbif,8/30/2003,56586111
Helianthus microcephalus,-89.991,30.874,gbif,9/7/2003,1269678913
Helianthus microcephalus,-89.991,30.874,gbif,9/7/2003,1269678924
Helianthus microcephalus,-89.991,30.874,gbif,9/7/2003,1269678928
Helianthus microcephalus,-89.991,30.874,gbif,9/7/2003,1269678931
Helianthus microcephalus,-89.991,30.874,gbif,9/7/2003,1269678944
Helianthus microcephalus,-83.2742,34.7463,gbif,9/10/2003,1849113294
Helianthus microcephalus,-83.2625,34.753,gbif,9/10/2003,1849137042
Helianthus microcephalus,-86.048611,31.922222,gbif,9/28/2003,1913945000
Helianthus microcephalus,-86.04861,31.92222,gbif,9/28/2003,56586133
Helianthus microcephalus,-87.00676,36.38431,gbif,9/6/2003,930740927
Helianthus microcephalus,-81.8375,36.275,gbif,8/9/2001,1258802611
Helianthus microcephalus,-90.07277,36.3375,gbif,9/6/2001,1260984484
Helianthus microcephalus,-89.989,30.879,gbif,9/29/2001,1269665809
Helianthus microcephalus,-86.78861,31.45361,gbif,9/8/2001,56586003
Helianthus microcephalus,-80.5492,33.5912,gbif,8/23/2000,1849140649
Helianthus microcephalus,-81.0696,34.0429,gbif,10/16/2000,1849124243
Helianthus microcephalus,12.635876,51.773148,gbif,10/21/2000,442003849
Helianthus microcephalus,11.636666,52.123055,gbif,7/26/1999,442003615
Helianthus microcephalus,-86.45,33.92333,gbif,7/6/1998,56585838
Helianthus microcephalus,-89.64027,37.19138,gbif,8/30/1998,1260981355
Helianthus microcephalus,-91.05833,31.33333,gbif,9/16/1998,1260879460
Helianthus microcephalus,-82.98277,35.86138,gbif,8/19/1997,1258400871
Helianthus microcephalus,-87.64278,33.70778,gbif,9/20/1997,56584654
Helianthus microcephalus,-87.64278,33.70778,gbif,9/20/1997,56584657
Helianthus microcephalus,0,0,gbif,8/22/1996,1978072572
Helianthus microcephalus,-90.43694,36.80388,gbif,8/15/1992,1260980447
Helianthus microcephalus,-86.33,34.38,gbif,8/14/1992,56585520
Helianthus microcephalus,-86.33,34.38,gbif,8/20/1992,56585522
Helianthus microcephalus,-86.33,34.38,gbif,8/20/1992,56585525
Helianthus microcephalus,0,0,gbif,9/6/1989,1978072992
Helianthus microcephalus,0,0,gbif,7/29/1988,1978073028
Helianthus microcephalus,0,0,gbif,9/17/1988,1978073030
Helianthus microcephalus,0,0,gbif,9/16/1988,1978073048
Helianthus microcephalus,-87,35,gbif,10/15/1988,1978024739
Helianthus microcephalus,-86,36,gbif,7/29/1987,1978024825
Helianthus microcephalus,-109.5661,40.5153,gbif,7/31/1986,1928259652
Helianthus microcephalus,-85.61527,34.39278,gbif,10/11/1986,56585528
Helianthus microcephalus,-85.61527,34.39278,gbif,10/11/1986,56585530
Helianthus microcephalus,-80,37,gbif,10/16/1985,1563548961
Helianthus microcephalus,-86.69083,32.35361,gbif,7/13/1982,56584528
Helianthus microcephalus,-86.77195,32.3975,gbif,8/18/1982,56584525
Helianthus microcephalus,-79.409277,39.658685,gbif,9/18/1982,1929758790
Helianthus microcephalus,0,0,gbif,9/26/1977,1978072386
Helianthus microcephalus,0,0,gbif,8/11/1975,1978065563
Helianthus microcephalus,-87.27972,33.22833,gbif,9/7/1974,56584514
Helianthus microcephalus,-83.619919,35.081662,gbif,9/19/1973,2273388493
Helianthus microcephalus,-89.95777,36.79583,gbif,8/25/1970,1260932256
Helianthus microcephalus,0,0,gbif,9/12/1965,1978072910
Helianthus microcephalus,-83.622009,35.101734,gbif,8/21/1956,2234436249
Helianthus microcephalus,-83.622009,35.101734,gbif,8/21/1956,2234437388
Helianthus microcephalus,-72.10861,41.3825,gbif,9/11/1937,415907223
Helianthus microcephalus,-89.4775,37.19222,gbif,11/7/1936,1260969638
Helianthus microcephalus,-89.5625,37.09777,gbif,8/20/1933,1260949642
Helianthus microcephalus,-90.075,36.49333,gbif,9/10/1910,1260928302
Helianthus microcephalus,-84.03472,35.0875,gbif,1899-08-20,415907254
Helianthus microcephalus,-90.63722,37.2825,gbif,1899-09-05,1260963425
Helianthus microcephalus,-85.58334,34.56667,gbif,1898-09-11,56584519
Helianthus microcephalus,-85.58334,34.56667,gbif,1898-09-11,56584533
Helianthus microcephalus,-83.920739,35.960638,gbif,1897-09-01,2234409160
Helianthus microcephalus,-83.92083,35.96055,gbif,1896-07-01,415907234
Helianthus microcephalus,-85.46667,32.6,gbif,1896-10-18,56584530
Helianthus microcephalus,-85.46667,32.6,gbif,1896-10-16,56584535
Helianthus microcephalus,-83.920739,35.960638,gbif,1895-09-01,2234409885
Helianthus microcephalus,-88.1,30.75,gbif,1888-10-04,56584522
Helianthus microcephalus,-86.1,30.75,gbif,1888-10-04,56584523
Helianthus microcephalus,-86.83334,34.16667,gbif,1886-09-01,56584537
Helianthus microcephalus,-88.18333,31.73333,gbif,1881-07-01,56584539
Helianthus microcephalus,-86.83334,34.16667,gbif,1881-09-03,56584515
Helianthus microcephalus,-80,37,gbif,NA,1302304899
Helianthus microcephalus,-84.316667,32.883333,gbif,NA,1304657017
Helianthus microcephalus,-84.483333,34.233333,gbif,NA,1304657021
Helianthus microcephalus,-84.85,30.733333,gbif,NA,1304657022
Helianthus microcephalus,-82.845,34.961111,gbif,NA,1304657026
Helianthus microcephalus,-80,37,gbif,NA,1304657044
Helianthus microcephalus,-84.916667,30.7,gbif,NA,1304657047
Helianthus microcephalus,-84.316667,32.883333,gbif,NA,1304657049
Helianthus microcephalus,-82.370833,35.182222,gbif,NA,1304657051
Helianthus microcephalus,-89.183333,37.6,gbif,NA,1304657057
Helianthus microcephalus,-86.133333,38.25,gbif,NA,1304657058
Helianthus microcephalus,-82.66274,34.26243,gbif,NA,1304657060
Helianthus microcephalus,-83.316667,34.566667,gbif,NA,1304657064
Helianthus microcephalus,-83.183333,34.5,gbif,NA,1304657069
Helianthus microcephalus,-79.416667,36.116667,gbif,NA,1304657072
Helianthus microcephalus,-85.266667,41.683333,gbif,NA,1304657082
Helianthus microcephalus,-83.089167,34.9475,gbif,NA,1304657088
Helianthus microcephalus,-81.6,35.05,gbif,NA,1304657098
Helianthus microcephalus,-89.216667,37.716667,gbif,NA,1304657104
Helianthus microcephalus,-87.75,35.316667,gbif,NA,1304657116
Helianthus microcephalus,-89.183333,37.6,gbif,NA,1304751478
Helianthus microcephalus,-87.75,35.316667,gbif,NA,1304751483
Helianthus microcephalus,-81.6,35.05,gbif,NA,1304751502
Helianthus microcephalus,-84.316667,32.883333,gbif,NA,1304751515
Helianthus microcephalus,-89.216667,37.716667,gbif,NA,1304751519
Helianthus microcephalus,-80,37,gbif,NA,1304751523
Helianthus microcephalus,-84.916667,30.7,gbif,NA,1304751531
Helianthus microcephalus,-84.85,30.733333,gbif,NA,1304751535
Helianthus microcephalus,-83.089167,34.9475,gbif,NA,1304751541
Helianthus microcephalus,-84.483333,34.233333,gbif,NA,1304751542
Helianthus microcephalus,-85.266667,41.683333,gbif,NA,1304751559
Helianthus microcephalus,-82.66274,34.26243,gbif,NA,1304751575
Helianthus microcephalus,-83.316667,34.566667,gbif,NA,1304751576
Helianthus microcephalus,-86.133333,38.25,gbif,NA,1304807953
Helianthus microcephalus,-83.183333,34.5,gbif,NA,1304807975
Helianthus microcephalus,-82.845,34.961111,gbif,NA,1304807983
Helianthus microcephalus,-79.416667,36.116667,gbif,NA,1304807986
Helianthus microcephalus,-82.370833,35.182222,gbif,NA,1304808000
Helianthus microcephalus,-84.316667,32.883333,gbif,NA,1304808002
Helianthus microcephalus,-81.935028,40.555979,gbif,NA,1304905011
Helianthus microcephalus,-86.682758,32.599251,gbif,NA,1304905028
Helianthus microcephalus,11.950755,57.683237,gbif,NA,1710126462
Helianthus microcephalus,-84.83508,30.699878,gbif,NA,1930310764
Helianthus microcephalus,-91.520252,36.266766,gbif,NA,2242398176
Helianthus microcephalus,-82.755424,35.277328,gbif,NA,2273387008
Helianthus microcephalus,-82.755424,35.277328,gbif,NA,2273387150
Helianthus microcephalus,-84.91667,30.7,gbif,NA,40899317
Helianthus microcephalus,-86.13333,38.25,gbif,NA,40899343
Helianthus microcephalus,-81.6,35.05,gbif,NA,40899392
Helianthus microcephalus,-84.31667,32.88333,gbif,NA,40899446
Helianthus microcephalus,-84.31667,32.88333,gbif,NA,40899447
Helianthus microcephalus,-84.48333,34.23333,gbif,NA,40899448
Helianthus microcephalus,-83.31667,34.56667,gbif,NA,40899449
